pop_1564,actifs_1564,actifs_occupes_1564,chomeurs_1564,code_insee
327.083465550882,253.547761686075,221.817555274156,31.7302064119183,02001
370.0,282.0,248.0,34.0,02002
629.0,496.0,442.0,54.0,02003
118.897297297298,87.3945945945949,71.1351351351354,16.2594594594595,02004
242.906599382357,202.013389653345,185.35300389598,16.6603857573648,02005
166.506700639447,122.612811337554,105.330711338584,17.2820999989694,02006
78.6610169491528,58.491525423729,52.4406779661019,6.05084745762714,02007
196.0,158.0,137.0,21.0,02008
302.11699864099,247.9299225364,218.005876302346,29.9240462340536,02009
115.079754601227,90.6380368098159,77.398773006135,13.239263803681,02010
744.0,597.0,541.0,56.0,02011
55.9014084507045,49.0563380281692,44.4929577464791,4.56338028169016,02012
259.329721341457,194.934720469301,178.053153099632,16.8815673696686,02013
422.229057539217,326.230575002514,287.896117900804,38.3344571017103,02014
48.0,38.0,35.0,3.0,02015
130.898148148148,100.615740740741,87.9166666666667,12.6990740740741,02016
174.0,141.0,119.0,22.0,02017
1481.33099179858,1062.57008568817,901.833862481038,160.73622320713,02018
208.0,151.0,133.0,18.0,02019
265.938208626983,188.94523187509,166.944973526836,22.0002583482536,02020
49.0,36.0,31.0,5.0,02021
251.953873807345,201.104398481336,184.85638779213,16.2480106892063,02022
60.4680851063829,51.0851063829786,43.7872340425531,7.29787234042552,02023
26.0,22.0,21.0,1.0,02024
220.292930755933,180.043501287236,162.892001993249,17.1514992939868,02025
126.163551401869,97.7056074766356,87.2710280373832,10.4345794392523,02027
1565.18755321769,1195.9668314215,1066.6529314898,129.313899931706,02028
222.693040072284,170.455052185359,152.062165915579,18.3928862697802,02029
151.888866586365,111.142168816673,102.985190150542,8.1569786661315,02030
380.194357183104,301.943265325941,269.744479692113,32.1987856338282,02031
156.229437229437,125.190476190476,103.463203463203,21.7272727272726,02032
60.4019607843138,48.5196078431373,45.5490196078432,2.97058823529412,02033
65.5769230769232,55.0000000000001,42.3076923076924,12.6923076923077,02034
168.556040839819,129.472576215971,107.667712518069,21.8048636979023,02035
43.4444444444444,34.9444444444444,29.2777777777778,5.66666666666666,02036
817.73014786097,633.965113073569,537.499937574568,96.4651754990009,02037
36.0,27.0,20.0,7.0,02038
117.4702582874,86.6211348422987,62.4892022050656,24.1319326372331,02039
110.628571428572,87.4971428571432,74.4228571428575,13.0742857142858,02040
460.103343674681,353.103644682214,327.288623652258,25.8150210299556,02041
225.0,169.0,150.0,19.0,02042
41.0153846153846,27.6615384615385,25.7538461538462,1.90769230769231,02043
11.4583333333334,7.29166666666669,7.29166666666669,0.0,02044
336.938066388196,259.600711708031,238.590110006081,21.0106017019499,02046
77.0,62.0,58.0,4.0,02047
80.0,71.0,66.0,5.0,02048
421.780234089548,337.292384937579,303.807449197468,33.4849357401111,02049
184.362753730495,151.636392468269,135.738616498324,15.8977759699454,02050
234.89492903282,188.859060708935,167.433041289203,21.4260194197312,02051
76.8181818181818,52.1969696969697,49.2424242424242,2.95454545454546,02052
370.948858967,297.808596233094,278.988294488525,18.8203017445691,02053
326.172644956387,266.254425036031,247.027862800183,19.2265622358477,02054
47.25,37.8,29.4,8.4,02055
117.738095238095,96.2380952380949,89.0714285714282,7.16666666666664,02056
796.200699795577,575.251851636629,481.838829767843,93.4130218687862,02057
504.920941456164,405.783597983488,344.45118052915,61.3324174543385,02058
1528.82049556199,1058.86617893327,795.881507055412,262.98467187786,02059
161.107288414286,131.376496643073,120.826093455469,10.5504031876036,02060
164.837404111772,121.6391774815,104.951907538249,16.6872699432515,02061
80.0,65.0,65.0,0.0,02062
234.527705423161,194.661563217882,171.775195300584,22.8863679172982,02063
1957.0,1412.0,1212.0,200.0,02064
344.0,262.0,223.0,39.0,02065
119.897959183674,75.7755102040817,68.1020408163266,7.6734693877551,02066
125.177033492823,86.7368421052632,75.8947368421053,10.8421052631579,02067
44.1818181818182,38.6590909090909,34.9772727272727,3.68181818181818,02068
