id_fait,code_commune,libelle_commune,population,densite,est_rennes_metro,annee,periode,type_scrutin,tour,inscrits,tx_abstention,tx_participation,pct_drt,pct_gch,pct_ctr,pct_exg,pct_exd,med_niveau_vie,tx_pauvrete,gini,ratio_d9_d1,taux_delinq_mille,nb_assoc_pour_1000,target_bloc,target_bloc_num
2486,35026,Bléruais,,,f,2012,2010_2020,PRESIDENTIELLE,1,85,17.65,82.35,24.29,28.57,17.14,7.14,22.86,,,,,,,GCH,1
2487,35026,Bléruais,,,f,2017,2010_2020,PRESIDENTIELLE,1,85,9.41,90.59,10.53,18.42,26.32,19.74,25.00,,,,,,,CTR,2
2488,35026,Bléruais,,,f,2017,2010_2020,PRESIDENTIELLE,2,85,12.94,87.06,0.00,0.00,71.83,0.00,28.17,,,,,,,CTR,2
2489,35026,Bléruais,,,f,2022,post_2020,PRESIDENTIELLE,1,76,18.42,81.58,0.00,8.33,43.33,23.33,25.00,,,,,,,CTR,2
2491,35027,Boisgervilly,,,f,2002,avant_2010,PRESIDENTIELLE,2,917,13.85,86.15,88.61,0.00,0.00,0.00,11.39,,,,,,,DRT,0
2492,35027,Boisgervilly,,,f,2007,avant_2010,PRESIDENTIELLE,1,1054,10.53,89.47,28.33,26.82,22.64,9.44,10.41,,,,,,,DRT,0
2493,35027,Boisgervilly,,,f,2012,2010_2020,PRESIDENTIELLE,1,1144,12.50,87.50,24.74,29.06,11.19,14.17,18.38,,,,,,,GCH,1
2494,35027,Boisgervilly,,,f,2017,2010_2020,PRESIDENTIELLE,1,1187,12.89,87.11,16.65,8.83,29.24,18.88,26.19,,,,,,,CTR,2
2495,35027,Boisgervilly,,,f,2017,2010_2020,PRESIDENTIELLE,2,1186,19.81,80.19,0.00,0.00,68.50,0.00,31.50,,,,,,,CTR,2
2496,35027,Boisgervilly,,,f,2022,post_2020,PRESIDENTIELLE,1,1248,15.71,84.29,4.09,7.80,36.84,18.91,32.36,,,,,,,CTR,2
2497,35027,Boisgervilly,,,f,2022,post_2020,PRESIDENTIELLE,2,1248,16.35,83.65,0.00,0.00,59.17,0.00,40.83,,,,,,,CTR,2
2498,35028,Boistrudan,,,f,2002,avant_2010,PRESIDENTIELLE,2,337,14.24,85.76,84.81,0.00,0.00,0.00,15.19,,,,,,,DRT,0
2499,35028,Boistrudan,,,f,2007,avant_2010,PRESIDENTIELLE,1,440,11.14,88.86,31.58,18.95,23.42,10.26,13.68,,,,,,,DRT,0
2500,35028,Boistrudan,,,f,2012,2010_2020,PRESIDENTIELLE,1,419,11.22,88.78,30.79,20.71,13.62,11.44,19.89,,,,,,,DRT,0
2501,35028,Boistrudan,,,f,2017,2010_2020,PRESIDENTIELLE,1,487,13.96,86.04,16.06,4.87,22.14,25.06,31.63,,,,,,,EXD,4
2502,35028,Boistrudan,,,f,2017,2010_2020,PRESIDENTIELLE,2,487,21.15,78.85,0.00,0.00,67.35,0.00,32.65,,,,,,,CTR,2
2503,35028,Boistrudan,,,f,2022,post_2020,PRESIDENTIELLE,1,524,21.95,78.05,6.19,7.18,31.19,19.55,35.89,,,,,,,EXD,4
2504,35028,Boistrudan,,,f,2022,post_2020,PRESIDENTIELLE,2,524,22.71,77.29,0.00,0.00,55.12,0.00,44.88,,,,,,,CTR,2
2505,35029,Bonnemain,,,f,2002,avant_2010,PRESIDENTIELLE,2,853,16.76,83.24,86.14,0.00,0.00,0.00,13.86,,,,,,,DRT,0
2506,35029,Bonnemain,,,f,2007,avant_2010,PRESIDENTIELLE,1,969,12.38,87.62,32.34,24.91,19.64,8.50,11.74,,,,,,,DRT,0
2507,35029,Bonnemain,,,f,2012,2010_2020,PRESIDENTIELLE,1,994,13.28,86.72,27.59,30.44,9.16,11.53,18.07,,,,,,,GCH,1
2508,35029,Bonnemain,,,f,2017,2010_2020,PRESIDENTIELLE,1,1019,13.25,86.75,18.66,7.28,21.13,20.54,32.28,,,,,,,EXD,4
2509,35029,Bonnemain,,,f,2017,2010_2020,PRESIDENTIELLE,2,1019,16.78,83.22,0.00,0.00,58.82,0.00,41.18,,,,,,,CTR,2
2510,35029,Bonnemain,,,f,2022,post_2020,PRESIDENTIELLE,1,1096,21.53,78.47,4.55,5.50,30.38,21.29,38.28,,,,,,,EXD,4
2511,35029,Bonnemain,,,f,2022,post_2020,PRESIDENTIELLE,2,1096,21.62,78.38,0.00,0.00,50.78,0.00,49.22,,,,,,,CTR,2
2512,35030,Bosse-de-Bretagne,,,t,2002,avant_2010,PRESIDENTIELLE,2,289,16.61,83.39,87.95,0.00,0.00,0.00,12.05,,,,,,,DRT,0
2513,35030,Bosse-de-Bretagne,,,t,2007,avant_2010,PRESIDENTIELLE,1,385,9.09,90.91,27.43,23.89,22.42,8.26,15.63,,,,,,,DRT,0
2514,35030,Bosse-de-Bretagne,,,t,2012,2010_2020,PRESIDENTIELLE,1,417,10.55,89.45,23.22,25.96,13.93,10.66,21.04,,,,,,,GCH,1
2515,35030,Bosse-de-Bretagne,,,t,2017,2010_2020,PRESIDENTIELLE,1,467,11.78,88.22,9.90,14.11,26.49,21.53,27.23,,,,,,,EXD,4
2516,35030,Bosse-de-Bretagne,,,t,2017,2010_2020,PRESIDENTIELLE,2,467,18.20,81.80,0.00,0.00,67.36,0.00,32.64,,,,,,,CTR,2
2517,35030,Bosse-de-Bretagne,,,t,2022,post_2020,PRESIDENTIELLE,1,481,19.96,80.04,2.66,11.70,30.59,27.39,27.66,,,,,,,CTR,2
2518,35030,Bosse-de-Bretagne,,,t,2022,post_2020,PRESIDENTIELLE,2,481,19.96,80.04,0.00,0.00,59.94,0.00,40.06,,,,,,,CTR,2
2519,35031,Bouëxière,,,f,2002,avant_2010,PRESIDENTIELLE,2,2528,14.32,85.68,90.49,0.00,0.00,0.00,9.51,,,,,,,DRT,0
2520,35031,Bouëxière,,,f,2007,avant_2010,PRESIDENTIELLE,1,2631,10.07,89.93,27.47,30.25,22.23,8.36,8.23,,,,,,,GCH,1
2521,35031,Bouëxière,,,f,2012,2010_2020,PRESIDENTIELLE,1,2708,13.29,86.71,25.50,31.46,11.36,12.49,15.93,,,,,,,GCH,1
2522,35031,Bouëxière,,,f,2017,2010_2020,PRESIDENTIELLE,1,2936,11.96,88.04,15.71,8.33,30.40,23.61,21.87,,,,,,,CTR,2
2523,35031,Bouëxière,,,f,2017,2010_2020,PRESIDENTIELLE,2,2930,16.76,83.24,0.00,0.00,73.36,0.00,26.64,,,,,,,CTR,2
2524,35031,Bouëxière,,,f,2022,post_2020,PRESIDENTIELLE,1,3235,18.02,81.98,2.40,9.81,35.53,26.22,26.03,,,,,,,CTR,2
2525,35031,Bouëxière,,,f,2022,post_2020,PRESIDENTIELLE,2,3238,19.15,80.85,0.00,0.00,68.35,0.00,31.65,,,,,,,CTR,2
2526,35032,Bourgbarré,4580,323.00,f,2002,avant_2010,PRESIDENTIELLE,2,1761,15.50,84.50,89.65,0.00,0.00,0.00,10.35,,,,,,,DRT,0
2527,35032,Bourgbarré,4580,323.00,f,2007,avant_2010,PRESIDENTIELLE,1,2083,8.93,91.07,25.59,29.98,24.89,7.98,8.83,,,,,,,GCH,1
2528,35032,Bourgbarré,4580,323.00,f,2012,2010_2020,PRESIDENTIELLE,1,2511,13.62,86.38,20.53,36.42,11.49,12.54,15.99,,,,,,,GCH,1
2529,35032,Bourgbarré,4580,323.00,f,2017,2010_2020,PRESIDENTIELLE,1,2812,14.30,85.70,14.81,7.26,34.49,23.26,20.02,,,,,,,CTR,2
2530,35032,Bourgbarré,4580,323.00,f,2017,2010_2020,PRESIDENTIELLE,2,2812,19.31,80.69,0.00,0.00,76.29,0.00,23.71,,,,,,,CTR,2
2531,35032,Bourgbarré,4580,323.00,f,2022,post_2020,PRESIDENTIELLE,1,3091,17.44,82.56,3.51,10.12,37.77,23.58,25.03,,,,,,,CTR,2
2532,35032,Bourgbarré,4580,323.00,f,2022,post_2020,PRESIDENTIELLE,2,3093,17.23,82.77,0.00,0.00,67.61,0.00,32.39,,,,,,,CTR,2
2533,35033,Bourg-des-Comptes,,,t,2002,avant_2010,PRESIDENTIELLE,2,1477,14.49,85.51,88.77,0.00,0.00,0.00,11.23,,,,,,,DRT,0
2534,35033,Bourg-des-Comptes,,,t,2007,avant_2010,PRESIDENTIELLE,1,1594,8.72,91.28,26.13,28.77,24.53,8.69,8.62,,,,,,,GCH,1
2535,35033,Bourg-des-Comptes,,,t,2012,2010_2020,PRESIDENTIELLE,1,1907,8.91,91.09,20.90,31.93,11.44,15.59,16.52,,,,,,,GCH,1
2536,35033,Bourg-des-Comptes,,,t,2017,2010_2020,PRESIDENTIELLE,1,2129,11.37,88.63,14.69,8.98,30.36,24.65,21.06,,,,,,,CTR,2
2537,35033,Bourg-des-Comptes,,,t,2017,2010_2020,PRESIDENTIELLE,2,2129,14.84,85.16,0.00,0.00,76.51,0.00,23.49,,,,,,,CTR,2
2538,35033,Bourg-des-Comptes,,,t,2022,post_2020,PRESIDENTIELLE,1,2403,17.39,82.61,3.20,10.05,33.20,28.87,24.69,,,,,,,CTR,2
2539,35033,Bourg-des-Comptes,,,t,2022,post_2020,PRESIDENTIELLE,2,2406,18.25,81.75,0.00,0.00,69.43,0.00,30.57,,,,,,,CTR,2
2540,35034,Boussac,,,f,2002,avant_2010,PRESIDENTIELLE,2,749,19.76,80.24,85.51,0.00,0.00,0.00,14.49,,,,,,,DRT,0
2541,35034,Boussac,,,f,2007,avant_2010,PRESIDENTIELLE,1,835,13.77,86.23,31.65,25.04,18.57,9.56,12.38,,,,,,,DRT,0
2542,35034,Boussac,,,f,2012,2010_2020,PRESIDENTIELLE,1,852,14.55,85.45,25.99,25.42,8.76,13.42,23.02,,,,,,,DRT,0
2543,35034,Boussac,,,f,2017,2010_2020,PRESIDENTIELLE,1,903,14.84,85.16,15.37,5.61,20.59,23.66,34.49,,,,,,,EXD,4
2544,35034,Boussac,,,f,2017,2010_2020,PRESIDENTIELLE,2,903,18.72,81.28,0.00,0.00,53.58,0.00,46.42,,,,,,,CTR,2
2545,35034,Boussac,,,f,2022,post_2020,PRESIDENTIELLE,1,927,21.57,78.43,3.65,4.77,29.73,22.16,39.69,,,,,,,EXD,4
2546,35034,Boussac,,,f,2022,post_2020,PRESIDENTIELLE,2,927,21.04,78.96,0.00,0.00,51.42,0.00,48.58,,,,,,,CTR,2
2547,35035,Bovel,,,f,2002,avant_2010,PRESIDENTIELLE,2,319,14.73,85.27,78.80,0.00,0.00,0.00,21.20,,,,,,,DRT,0
2719,35063,Chapelle-Saint-Aubert,,,f,2017,2010_2020,PRESIDENTIELLE,2,329,22.80,77.20,0.00,0.00,56.31,0.00,43.69,,,,,,,CTR,2
2548,35035,Bovel,,,f,2007,avant_2010,PRESIDENTIELLE,1,382,9.69,90.31,23.46,27.27,18.77,11.44,13.78,,,,,,,GCH,1
2549,35035,Bovel,,,f,2012,2010_2020,PRESIDENTIELLE,1,379,13.19,86.81,19.69,29.23,11.38,14.15,20.92,,,,,,,GCH,1
2550,35035,Bovel,,,f,2017,2010_2020,PRESIDENTIELLE,1,405,15.56,84.44,11.62,10.09,25.99,25.69,26.61,,,,,,,EXD,4
2551,35035,Bovel,,,f,2017,2010_2020,PRESIDENTIELLE,2,405,20.49,79.51,0.00,0.00,61.03,0.00,38.97,,,,,,,CTR,2
2552,35035,Bovel,,,f,2022,post_2020,PRESIDENTIELLE,1,452,17.04,82.96,3.00,9.81,25.61,26.43,35.15,,,,,,,EXD,4
2553,35035,Bovel,,,f,2022,post_2020,PRESIDENTIELLE,2,452,20.35,79.65,0.00,0.00,52.19,0.00,47.81,,,,,,,CTR,2
2554,35037,Bréal-sous-Montfort,,,f,2002,avant_2010,PRESIDENTIELLE,2,2951,14.13,85.87,89.87,0.00,0.00,0.00,10.13,,,,,,,DRT,0
2555,35037,Bréal-sous-Montfort,,,f,2007,avant_2010,PRESIDENTIELLE,1,3314,10.17,89.83,27.43,27.50,25.02,7.93,8.75,,,,,,,GCH,1
2556,35037,Bréal-sous-Montfort,,,f,2012,2010_2020,PRESIDENTIELLE,1,3706,11.66,88.34,24.48,31.53,13.14,12.11,15.89,,,,,,,GCH,1
2557,35037,Bréal-sous-Montfort,,,f,2017,2010_2020,PRESIDENTIELLE,1,4387,12.13,87.87,16.29,7.65,33.52,21.52,20.85,,,,,,,CTR,2
2558,35037,Bréal-sous-Montfort,,,f,2017,2010_2020,PRESIDENTIELLE,2,4387,17.67,82.33,0.00,0.00,75.55,0.00,24.45,,,,,,,CTR,2
2559,35037,Bréal-sous-Montfort,,,f,2022,post_2020,PRESIDENTIELLE,1,4711,18.93,81.07,3.72,8.84,39.49,22.29,25.66,,,,,,,CTR,2
2560,35037,Bréal-sous-Montfort,,,f,2022,post_2020,PRESIDENTIELLE,2,4711,18.72,81.28,0.00,0.00,68.55,0.00,31.45,,,,,,,CTR,2
2561,35038,Bréal-sous-Vitré,,,f,2002,avant_2010,PRESIDENTIELLE,2,417,17.99,82.01,85.28,0.00,0.00,0.00,14.72,,,,,,,DRT,0
2562,35038,Bréal-sous-Vitré,,,f,2007,avant_2010,PRESIDENTIELLE,1,434,12.67,87.33,30.54,16.49,22.16,10.27,17.57,,,,,,,DRT,0
2563,35038,Bréal-sous-Vitré,,,f,2012,2010_2020,PRESIDENTIELLE,1,453,14.79,85.21,24.47,25.27,16.76,8.24,23.40,,,,,,,GCH,1
2564,35038,Bréal-sous-Vitré,,,f,2017,2010_2020,PRESIDENTIELLE,1,465,15.48,84.52,14.29,2.38,26.46,17.99,38.36,,,,,,,EXD,4
2565,35038,Bréal-sous-Vitré,,,f,2017,2010_2020,PRESIDENTIELLE,2,465,24.30,75.70,0.00,0.00,58.77,0.00,41.23,,,,,,,CTR,2
2566,35038,Bréal-sous-Vitré,,,f,2022,post_2020,PRESIDENTIELLE,1,494,23.68,76.32,5.15,6.78,29.54,18.70,39.84,,,,,,,EXD,4
2567,35038,Bréal-sous-Vitré,,,f,2022,post_2020,PRESIDENTIELLE,2,494,23.48,76.52,0.00,0.00,52.12,0.00,47.88,,,,,,,CTR,2
2568,35039,Brécé,2147,300.00,f,2002,avant_2010,PRESIDENTIELLE,2,1074,12.38,87.62,90.13,0.00,0.00,0.00,9.87,,,,,,,DRT,0
2569,35039,Brécé,2147,300.00,f,2007,avant_2010,PRESIDENTIELLE,1,1231,8.77,91.23,25.81,28.06,27.97,9.44,6.74,,,,,,,GCH,1
2570,35039,Brécé,2147,300.00,f,2012,2010_2020,PRESIDENTIELLE,1,1388,12.68,87.32,21.35,33.00,16.88,12.24,14.09,,,,,,,GCH,1
2571,35039,Brécé,2147,300.00,f,2017,2010_2020,PRESIDENTIELLE,1,1524,12.73,87.27,13.01,9.55,30.56,28.18,18.63,,,,,,,CTR,2
2572,35039,Brécé,2147,300.00,f,2017,2010_2020,PRESIDENTIELLE,2,1524,17.65,82.35,0.00,0.00,80.62,0.00,19.38,,,,,,,CTR,2
2573,35039,Brécé,2147,300.00,f,2022,post_2020,PRESIDENTIELLE,1,1569,17.72,82.28,3.04,10.81,37.23,27.46,21.46,,,,,,,CTR,2
2574,35039,Brécé,2147,300.00,f,2022,post_2020,PRESIDENTIELLE,2,1569,16.25,83.75,0.00,0.00,73.74,0.00,26.26,,,,,,,CTR,2
2575,35040,Breteil,,,t,2002,avant_2010,PRESIDENTIELLE,2,2308,16.59,83.41,91.69,0.00,0.00,0.00,8.31,,,,,,,DRT,0
2576,35040,Breteil,,,t,2007,avant_2010,PRESIDENTIELLE,1,2458,9.19,90.81,22.24,33.15,24.15,9.55,7.05,,,,,,,GCH,1
2577,35040,Breteil,,,t,2012,2010_2020,PRESIDENTIELLE,1,2520,10.36,89.64,18.88,38.89,13.04,12.90,12.86,,,,,,,GCH,1
2578,35040,Breteil,,,t,2017,2010_2020,PRESIDENTIELLE,1,2725,14.17,85.83,12.97,10.96,32.97,24.50,18.47,,,,,,,CTR,2
2579,35040,Breteil,,,t,2017,2010_2020,PRESIDENTIELLE,2,2725,19.49,80.51,0.00,0.00,78.96,0.00,21.04,,,,,,,CTR,2
2580,35040,Breteil,,,t,2022,post_2020,PRESIDENTIELLE,1,2851,20.20,79.80,3.38,10.23,37.42,26.10,22.86,,,,,,,CTR,2
2581,35040,Breteil,,,t,2022,post_2020,PRESIDENTIELLE,2,2852,21.60,78.40,0.00,0.00,70.92,0.00,29.08,,,,,,,CTR,2
2582,35041,Brie,,,f,2002,avant_2010,PRESIDENTIELLE,2,524,13.74,86.26,86.51,0.00,0.00,0.00,13.49,,,,,,,DRT,0
2583,35041,Brie,,,f,2007,avant_2010,PRESIDENTIELLE,1,589,10.02,89.98,28.87,28.68,25.43,5.54,9.56,,,,,,,DRT,0
2584,35041,Brie,,,f,2012,2010_2020,PRESIDENTIELLE,1,608,10.20,89.80,24.29,26.37,11.68,12.43,22.98,,,,,,,GCH,1
2585,35041,Brie,,,f,2017,2010_2020,PRESIDENTIELLE,1,694,9.51,90.49,17.84,8.84,20.79,19.97,32.08,,,,,,,EXD,4
2586,35041,Brie,,,f,2017,2010_2020,PRESIDENTIELLE,2,694,14.70,85.30,0.00,0.00,65.50,0.00,34.50,,,,,,,CTR,2
2587,35041,Brie,,,f,2022,post_2020,PRESIDENTIELLE,1,738,18.56,81.44,3.09,5.84,35.40,21.99,33.68,,,,,,,CTR,2
2588,35041,Brie,,,f,2022,post_2020,PRESIDENTIELLE,2,738,18.56,81.44,0.00,0.00,57.78,0.00,42.22,,,,,,,CTR,2
2589,35042,Brielles,,,f,2002,avant_2010,PRESIDENTIELLE,2,437,12.13,87.87,90.74,0.00,0.00,0.00,9.26,,,,,,,DRT,0
2590,35042,Brielles,,,f,2007,avant_2010,PRESIDENTIELLE,1,502,10.16,89.84,37.30,18.65,23.37,8.76,10.79,,,,,,,DRT,0
2591,35042,Brielles,,,f,2012,2010_2020,PRESIDENTIELLE,1,469,9.38,90.62,35.34,18.99,15.62,7.45,20.67,,,,,,,DRT,0
2592,35042,Brielles,,,f,2017,2010_2020,PRESIDENTIELLE,1,477,10.06,89.94,29.81,3.29,24.41,12.68,29.81,,,,,,,DRT,0
2593,35042,Brielles,,,f,2017,2010_2020,PRESIDENTIELLE,2,477,12.58,87.42,0.00,0.00,67.22,0.00,32.78,,,,,,,CTR,2
2594,35042,Brielles,,,f,2022,post_2020,PRESIDENTIELLE,1,489,21.47,78.53,5.45,6.54,37.33,17.17,33.51,,,,,,,CTR,2
2595,35042,Brielles,,,f,2022,post_2020,PRESIDENTIELLE,2,488,19.26,80.74,0.00,0.00,58.92,0.00,41.08,,,,,,,CTR,2
2596,35044,Broualan,,,t,2002,avant_2010,PRESIDENTIELLE,2,230,14.35,85.65,88.77,0.00,0.00,0.00,11.23,,,,,,,DRT,0
2597,35044,Broualan,,,t,2007,avant_2010,PRESIDENTIELLE,1,240,12.08,87.92,42.11,22.49,18.18,10.05,4.78,,,,,,,DRT,0
2598,35044,Broualan,,,t,2012,2010_2020,PRESIDENTIELLE,1,268,12.31,87.69,33.33,24.12,9.21,17.11,14.47,,,,,,,DRT,0
2599,35044,Broualan,,,t,2017,2010_2020,PRESIDENTIELLE,1,257,13.23,86.77,21.30,10.65,19.44,23.15,25.46,,,,,,,EXD,4
2600,35044,Broualan,,,t,2017,2010_2020,PRESIDENTIELLE,2,257,17.90,82.10,0.00,0.00,67.02,0.00,32.98,,,,,,,CTR,2
2601,35044,Broualan,,,t,2022,post_2020,PRESIDENTIELLE,1,277,15.88,84.12,6.09,4.78,37.83,20.43,30.87,20490.00,,,,,12.17,CTR,2
2602,35044,Broualan,,,t,2022,post_2020,PRESIDENTIELLE,2,277,17.33,82.67,0.00,0.00,54.07,0.00,45.93,20490.00,,,,,12.17,CTR,2
2603,35045,Bruc-sur-Aff,,,f,2002,avant_2010,PRESIDENTIELLE,2,663,14.03,85.97,86.31,0.00,0.00,0.00,13.69,,,,,,,DRT,0
2604,35045,Bruc-sur-Aff,,,f,2007,avant_2010,PRESIDENTIELLE,1,681,10.87,89.13,39.17,15.33,25.67,7.00,10.83,,,,,,,DRT,0
2605,35045,Bruc-sur-Aff,,,f,2012,2010_2020,PRESIDENTIELLE,1,695,15.54,84.46,35.41,21.93,12.44,11.05,17.79,,,,,,,DRT,0
2606,35045,Bruc-sur-Aff,,,f,2017,2010_2020,PRESIDENTIELLE,1,691,16.21,83.79,23.49,4.09,27.40,19.22,25.62,,,,,,,CTR,2
2607,35045,Bruc-sur-Aff,,,f,2017,2010_2020,PRESIDENTIELLE,2,691,18.81,81.19,0.00,0.00,66.54,0.00,33.46,,,,,,,CTR,2
2608,35045,Bruc-sur-Aff,,,f,2022,post_2020,PRESIDENTIELLE,1,694,20.61,79.39,3.14,4.98,40.04,16.42,35.42,21480.00,,,,,18.69,CTR,2
2609,35045,Bruc-sur-Aff,,,f,2022,post_2020,PRESIDENTIELLE,2,694,21.61,78.39,0.00,0.00,58.53,0.00,41.47,21480.00,,,,,18.69,CTR,2
2610,35046,Brulais,,,f,2002,avant_2010,PRESIDENTIELLE,2,344,15.70,84.30,83.33,0.00,0.00,0.00,16.67,,,,,,,DRT,0
2611,35046,Brulais,,,f,2007,avant_2010,PRESIDENTIELLE,1,360,9.17,90.83,31.89,17.34,26.63,6.19,16.10,,,,,,,DRT,0
2612,35046,Brulais,,,f,2012,2010_2020,PRESIDENTIELLE,1,368,12.50,87.50,28.48,23.73,15.51,5.06,26.90,,,,,,,DRT,0
2613,35046,Brulais,,,f,2017,2010_2020,PRESIDENTIELLE,1,389,13.11,86.89,20.43,4.88,21.04,17.38,35.98,,,,,,,EXD,4
2614,35046,Brulais,,,f,2017,2010_2020,PRESIDENTIELLE,2,389,16.45,83.55,0.00,0.00,54.80,0.00,45.20,,,,,,,CTR,2
2615,35046,Brulais,,,f,2022,post_2020,PRESIDENTIELLE,1,383,19.06,80.94,6.95,1.66,27.15,19.87,44.37,20160.00,,,,,24.03,EXD,4
2616,35046,Brulais,,,f,2022,post_2020,PRESIDENTIELLE,2,383,16.97,83.03,0.00,0.00,41.38,0.00,58.62,20160.00,,,,,24.03,EXD,4
2617,35047,Bruz,19651,656.00,f,2002,avant_2010,PRESIDENTIELLE,2,8966,16.93,83.07,91.82,0.00,0.00,0.00,8.18,,,,,,,DRT,0
2618,35047,Bruz,19651,656.00,f,2007,avant_2010,PRESIDENTIELLE,1,10019,11.07,88.93,28.06,29.92,26.26,5.63,7.12,,,,,,,GCH,1
2619,35047,Bruz,19651,656.00,f,2012,2010_2020,PRESIDENTIELLE,1,11305,14.67,85.33,26.02,31.74,13.85,12.28,12.69,,,,,,,GCH,1
2620,35047,Bruz,19651,656.00,f,2017,2010_2020,PRESIDENTIELLE,1,12497,16.37,83.63,19.88,9.11,35.47,19.44,15.92,,,,,,,CTR,2
2621,35047,Bruz,19651,656.00,f,2017,2010_2020,PRESIDENTIELLE,2,12497,21.41,78.59,0.00,0.00,82.85,0.00,17.15,,,,,,,CTR,2
2622,35047,Bruz,19651,656.00,f,2022,post_2020,PRESIDENTIELLE,1,13388,22.00,78.00,4.61,11.29,40.45,23.52,20.13,25250.00,,0.275,3.100,,24.15,CTR,2
2623,35047,Bruz,19651,656.00,f,2022,post_2020,PRESIDENTIELLE,2,13397,22.84,77.16,0.00,0.00,75.93,0.00,24.07,25250.00,,0.275,3.100,,24.15,CTR,2
2624,35049,Cancale,,,f,2002,avant_2010,PRESIDENTIELLE,2,4360,21.03,78.97,86.19,0.00,0.00,0.00,13.81,,,,,,,DRT,0
2625,35049,Cancale,,,f,2007,avant_2010,PRESIDENTIELLE,1,4633,17.42,82.58,40.13,19.23,21.06,6.51,10.82,,,,,,,DRT,0
2626,35049,Cancale,,,f,2012,2010_2020,PRESIDENTIELLE,1,4783,20.72,79.28,35.77,25.71,10.52,9.28,16.27,,,,,,,DRT,0
2627,35049,Cancale,,,f,2017,2010_2020,PRESIDENTIELLE,1,4816,21.70,78.30,29.98,5.99,28.76,15.59,19.57,,,,,,,DRT,0
2628,35049,Cancale,,,f,2017,2010_2020,PRESIDENTIELLE,2,4817,24.12,75.88,0.00,0.00,75.50,0.00,24.50,,,,,,,CTR,2
2629,35049,Cancale,,,f,2022,post_2020,PRESIDENTIELLE,1,5064,22.57,77.43,6.54,7.38,42.26,17.54,26.28,25380.00,,0.262,3.000,,32.41,CTR,2
2630,35049,Cancale,,,f,2022,post_2020,PRESIDENTIELLE,2,5067,23.66,76.34,0.00,0.00,69.53,0.00,30.47,25380.00,,0.262,3.000,,32.41,CTR,2
2631,35050,Cardroc,,,f,2002,avant_2010,PRESIDENTIELLE,2,315,13.97,86.03,86.33,0.00,0.00,0.00,13.67,,,,,,,DRT,0
2632,35050,Cardroc,,,f,2007,avant_2010,PRESIDENTIELLE,1,344,9.59,90.41,25.72,27.65,26.37,9.97,6.75,,,,,,,GCH,1
2633,35050,Cardroc,,,f,2012,2010_2020,PRESIDENTIELLE,1,402,8.96,91.04,23.08,31.59,10.99,14.84,14.84,,,,,,,GCH,1
2634,35050,Cardroc,,,f,2017,2010_2020,PRESIDENTIELLE,1,416,10.10,89.90,12.84,11.48,30.60,21.86,22.68,,,,,,,CTR,2
2635,35050,Cardroc,,,f,2017,2010_2020,PRESIDENTIELLE,2,416,14.90,85.10,0.00,0.00,75.86,0.00,24.14,,,,,,,CTR,2
2636,35050,Cardroc,,,f,2022,post_2020,PRESIDENTIELLE,1,410,14.39,85.61,2.59,11.53,34.87,25.94,25.07,24330.00,,,,,30.10,CTR,2
2637,35050,Cardroc,,,f,2022,post_2020,PRESIDENTIELLE,2,410,16.10,83.90,0.00,0.00,65.27,0.00,34.73,24330.00,,,,,30.10,CTR,2
2638,35051,Cesson-Sévigné,17716,551.00,t,2002,avant_2010,PRESIDENTIELLE,2,11182,15.57,84.43,93.34,0.00,0.00,0.00,6.66,,,,,,,DRT,0
2639,35051,Cesson-Sévigné,17716,551.00,t,2007,avant_2010,PRESIDENTIELLE,1,11794,9.95,90.05,30.65,29.01,27.81,4.57,4.89,,,,,,,DRT,0
2640,35051,Cesson-Sévigné,17716,551.00,t,2012,2010_2020,PRESIDENTIELLE,1,12629,14.06,85.94,29.94,31.81,16.07,9.82,8.40,,,,,,,GCH,1
2641,35051,Cesson-Sévigné,17716,551.00,t,2017,2010_2020,PRESIDENTIELLE,1,13218,13.97,86.03,24.74,8.50,38.92,17.25,10.43,,,,,,,CTR,2
2642,35051,Cesson-Sévigné,17716,551.00,t,2017,2010_2020,PRESIDENTIELLE,2,13218,17.92,82.08,0.00,0.00,87.65,0.00,12.35,,,,,,,CTR,2
2643,35051,Cesson-Sévigné,17716,551.00,t,2022,post_2020,PRESIDENTIELLE,1,13226,17.97,82.03,7.27,11.20,41.75,23.04,16.73,29450.00,,0.276,3.300,,32.92,CTR,2
2644,35051,Cesson-Sévigné,17716,551.00,t,2022,post_2020,PRESIDENTIELLE,2,13234,18.96,81.04,0.00,0.00,81.06,0.00,18.94,29450.00,,0.276,3.300,,32.92,CTR,2
2645,35052,Champeaux,,,f,2002,avant_2010,PRESIDENTIELLE,2,368,14.40,85.60,94.10,0.00,0.00,0.00,5.90,,,,,,,DRT,0
2646,35052,Champeaux,,,f,2007,avant_2010,PRESIDENTIELLE,1,388,10.57,89.43,35.28,16.62,28.57,8.16,9.33,,,,,,,DRT,0
2647,35052,Champeaux,,,f,2012,2010_2020,PRESIDENTIELLE,1,394,16.24,83.76,34.97,22.39,15.64,10.12,14.42,,,,,,,DRT,0
2648,35052,Champeaux,,,f,2017,2010_2020,PRESIDENTIELLE,1,386,14.51,85.49,21.32,6.58,33.54,18.18,20.06,,,,,,,CTR,2
2649,35052,Champeaux,,,f,2017,2010_2020,PRESIDENTIELLE,2,386,19.95,80.05,0.00,0.00,80.00,0.00,20.00,,,,,,,CTR,2
